date,modal_price
2005-08-01,200.0
2005-08-02,200.0
2005-08-03,200.0
2005-08-04,200.0
2005-08-05,250.0
2005-08-06,280.0
2005-08-07,250.0
2005-08-08,250.0
2005-08-09,250.0
2005-08-10,250.0
2005-08-11,250.0
2005-08-12,300.0
2005-08-13,250.0
2005-08-14,250.0
2005-08-15,250.0
2005-08-16,250.0
2005-08-17,250.0
2005-08-18,250.0
2005-08-19,250.0
2005-08-20,200.0
2005-08-21,200.0
2005-08-22,200.0
2005-08-23,200.0
2005-08-24,250.0
2005-08-25,225.0
2005-08-26,200.0
2005-08-27,200.0
2005-08-28,200.0
2005-08-29,200.0
2005-08-30,200.0
2005-08-31,200.0
2005-09-01,150.0
2005-09-02,200.0
2005-09-03,150.0
2005-09-04,150.0
2005-09-05,150.0
2005-09-06,150.0
2005-09-07,150.0
2005-09-08,150.0
2005-09-09,150.0
2005-09-10,150.0
2005-09-11,150.0
2005-09-12,150.0
2005-09-13,150.0
2005-09-14,150.0
2005-09-15,150.0
2005-09-16,150.0
2005-09-17,150.0
2005-09-18,135.0
2005-09-19,120.0
2005-09-20,150.0
2005-09-21,178.12499999414064
2005-09-22,200.0
2005-09-23,150.0
2005-09-24,150.0
2005-09-25,175.0
2005-09-26,200.0
2005-09-27,200.0
2005-09-28,200.0
2005-09-29,200.0
2005-09-30,200.0
2005-10-01,200.0
2005-10-02,200.0
2005-10-03,200.0
2005-10-04,200.0
2005-10-05,200.0
2005-10-06,200.0
2005-10-07,200.0
2005-10-08,200.0
2005-10-09,200.0
2005-10-10,200.0
2005-10-11,200.0
2005-10-12,208.74999765624852
2005-10-13,225.0
2005-10-14,241.25000234375148
2005-10-15,250.0
2005-10-16,250.0
2005-10-17,250.0
2005-10-18,200.0
2005-10-19,300.0
2005-10-20,250.0
2005-10-21,216.66666664166667
2005-10-22,200.0
2005-10-23,200.0
2005-10-24,200.0
2005-10-25,200.3577323547907
2005-10-26,201.21644924206151
2005-10-27,202.52643910737484
2005-10-28,204.23834803340904
2005-10-29,206.30317652957098
2005-10-30,208.67227635612886
2005-10-31,211.29734738243346
2005-11-01,214.13043447880096
2005-11-02,217.12392444163748
2005-11-03,220.23054295139218
2005-11-04,223.40335156292917
2005-11-05,226.5957447279175
2005-11-06,229.7614468488413
2005-11-07,232.85450936423968
2005-11-08,235.82930786479062
2005-11-09,238.64053923985892
2005-11-10,241.24321885413283
2005-11-11,243.59267775398104
2005-11-12,245.64455990316412
2005-11-13,247.35481944754258
2005-11-14,248.6797180084265
2005-11-15,249.5758220042177
2005-11-16,250.0
2005-11-17,250.0
2005-11-18,250.0
2005-11-19,300.0
2005-11-20,350.0
2005-11-21,400.0
2005-11-22,400.0
2005-11-23,300.0
2005-11-24,400.0
2005-11-25,400.0
2005-11-26,400.0
2005-11-27,400.0
2005-11-28,400.0
2005-11-29,400.0
2005-11-30,400.0
2005-12-01,500.0
2005-12-02,400.0
2005-12-03,500.0
2005-12-04,500.0
2005-12-05,400.0
2005-12-06,400.0
2005-12-07,400.0
2005-12-08,400.0
2005-12-09,400.0
2005-12-10,400.0
2005-12-11,400.0
2005-12-12,400.0
2005-12-13,400.0
2005-12-14,400.0
2005-12-15,399.8743751641549
2005-12-16,399.73421926852495
2005-12-17,399.5771253277473
2005-12-18,399.40012368455615
2005-12-19,399.19950738746815
2005-12-20,398.9705882331369
2005-12-21,398.7073490786849
2005-12-22,398.4019370427299
2005-12-23,398.04390563169073
2005-12-24,397.61904761429764
2005-12-25,397.1075353161424
2005-12-26,396.48083623015214
2005-12-27,395.6963470238522
2005-12-28,394.6874999902588
2005-12-29,393.344155832379
2005-12-30,391.4699792816995
2005-12-31,388.6776061599108
2006-01-01,384.08163263125
2006-01-02,375.11904759404763
2006-01-03,350.0
2006-01-04,300.0
2006-01-05,400.0
2006-01-06,400.0
2006-01-07,300.0
2006-01-08,300.0
2006-01-09,400.0
2006-01-10,400.0
2006-01-11,400.0
2006-01-12,400.0
2006-01-13,400.0
2006-01-14,400.0
2006-01-15,400.0
2006-01-16,400.0
2006-01-17,400.0
2006-01-18,400.0
2006-01-19,400.0
2006-01-20,400.0
2006-01-21,400.0
2006-01-22,400.0
2006-01-23,400.0
2006-01-24,400.0
2006-01-25,400.0
2006-01-26,400.0
2006-01-27,400.0
2006-01-28,400.0
2006-01-29,300.0
2006-01-30,400.0
2006-01-31,418.1818181619835
2006-02-01,400.0
2006-02-02,350.0
2006-02-03,300.0
2006-02-04,300.0
2006-02-05,300.0
2006-02-06,300.0
2006-02-07,300.0
2006-02-08,300.0
2006-02-09,300.0
2006-02-10,300.0
2006-02-11,300.0
2006-02-12,300.0
2006-02-13,300.0
2006-02-14,300.0
2006-02-15,300.0
2006-02-16,300.0
2006-02-17,300.0
2006-02-18,250.0
2006-02-19,250.0
2006-02-20,250.0
2006-02-21,250.0026846503888
2006-02-22,250.00938346587037
2006-02-23,250.0200793648911
2006-02-24,250.0347552658974
2006-02-25,250.05339408733565
2006-02-26,250.07597874765233
2006-02-27,250.10249216529382
2006-02-28,250.13291725870658
2006-03-01,250.16723694633694
2006-03-02,250.2054341466314
2006-03-03,250.2474917780363
2006-03-04,250.2933927589981
2006-03-05,250.34312000796317
2006-03-06,250.39665644337796
2006-03-07,250.4539849836889
2006-03-08,250.5150885473424
2006-03-09,250.57995005278482
2006-03-10,250.64855241846263
2006-03-11,250.72087856282218
2006-03-12,250.79691140430998
2006-03-13,250.87663386137237
2006-03-14,250.9600288524558
2006-03-15,251.04707929600664
2006-03-16,251.13776811047137
2006-03-17,251.2320782142963
2006-03-18,251.32999252592793
2006-03-19,251.4314939638127
2006-03-20,251.53656544639693
2006-03-21,251.64518989212715
2006-03-22,251.75735021944962
2006-03-23,251.8730293468109
2006-03-24,251.9922101926573
2006-03-25,252.11487567543531
2006-03-26,252.2410087135913
2006-03-27,252.37059222557164
2006-03-28,252.5036091298229
2006-03-29,252.6400423447913
2006-03-30,252.77987478892342
2006-03-31,252.92308938066554
2006-04-01,253.06966903846418
2006-04-02,253.21959668076568
2006-04-03,253.37285522601647
2006-04-04,253.529427592663
2006-04-05,253.68929669915164
2006-04-06,253.85244546392886
2006-04-07,254.018856805441
2006-04-08,254.18851364213455
2006-04-09,254.36139889245584
2006-04-10,254.53749547485137
2006-04-11,254.71678630776745
2006-04-12,254.89925430965056
2006-04-13,255.08488239894717
2006-04-14,255.27365349410357
2006-04-15,255.4655505135663
2006-04-16,255.66055637578168
2006-04-17,255.85865399919618
2006-04-18,256.05982630225617
2006-04-19,256.2640562034081
2006-04-20,256.4713266210983
2006-04-21,256.68162047377325
2006-04-22,256.8949206798795
2006-04-23,257.1112101578632
2006-04-24,257.33047182617094
2006-04-25,257.55268860324907
2006-04-26,257.777843407544
2006-04-27,258.0059191575022
2006-04-28,258.23689877157005
2006-04-29,258.4707651681939
2006-04-30,258.70750126582027
2006-05-01,258.94708998289553
2006-05-02,259.1895142378661
2006-05-03,259.4347569491784
2006-05-04,259.68280103527877
2006-05-05,259.9336294146138
2006-05-06,260.18722500562967
2006-05-07,260.443570726773
2006-05-08,260.70264949649004
2006-05-09,260.96444423322725
2006-05-10,261.2289378554312
2006-05-11,261.49611328154805
2006-05-12,261.7659534300244
2006-05-13,262.0384412193066
2006-05-14,262.31355956784114
2006-05-15,262.59129139407423
2006-05-16,262.87161961645245
2006-05-17,263.15452715342224
2006-05-18,263.43999692342993
2006-05-19,263.728011844922
2006-05-20,264.0185548363447
2006-05-21,264.3116088161447
2006-05-22,264.6071567027682
2006-05-23,264.9051814146617
2006-05-24,265.2056658702716
2006-05-25,265.5085929880443
2006-05-26,265.81394568642634
2006-05-27,266.12170688386396
2006-05-28,266.43185949880365
2006-05-29,266.7443864496918
2006-05-30,267.05927065497485
2006-05-31,267.3764950330992
2006-06-01,267.69604250251126
2006-06-02,268.0178959816575
2006-06-03,268.34203838898424
2006-06-04,268.66845264293795
2006-06-05,268.997121661965
2006-06-06,269.3280283645119
2006-06-07,269.66115566902494
2006-06-08,269.99648649395067
2006-06-09,270.33400375773533
2006-06-10,270.6736903788255
2006-06-11,271.0155292756675
2006-06-12,271.35950336670777
2006-06-13,271.7055955703928
2006-06-14,272.05378880516884
2006-06-15,272.40406598948243
2006-06-16,272.75641004177993
2006-06-17,273.1108038805078
2006-06-18,273.46723042411236
2006-06-19,273.8256725910401
2006-06-20,274.1861132997374
2006-06-21,274.54853546865075
2006-06-22,274.9129220162265
2006-06-23,275.27925586091106
2006-06-24,275.6475199211509
2006-06-25,276.0176971153923
2006-06-26,276.3897703620819
2006-06-27,276.76372257966585
2006-06-28,277.1395366865907
2006-06-29,277.51719560130294
2006-06-30,277.8966822422488
2006-07-01,278.2779795278749
2006-07-02,278.66107037662744
2006-07-03,279.045937706953
2006-07-04,279.4325644372979
2006-07-05,279.82093348610863
2006-07-06,280.21102777183154
2006-07-07,280.60283021291303
2006-07-08,280.9963237277996
2006-07-09,281.39149123493763
2006-07-10,281.7883156527735
2006-07-11,282.1867798997536
2006-07-12,282.58686689432443
2006-07-13,282.98855955493235
2006-07-14,283.3918408000238
2006-07-15,283.79669354804514
2006-07-16,284.2031007174428
2006-07-17,284.6110452266633
2006-07-18,285.02050999415286
2006-07-19,285.4314779383581
2006-07-20,285.8439319777253
2006-07-21,286.25785503070085
2006-07-22,286.67323001573135
2006-07-23,287.090039851263
2006-07-24,287.5082674557423
2006-07-25,287.9278957476157
2006-07-26,288.3489076453296
2006-07-27,288.7712860673303
2006-07-28,289.1950139320644
2006-07-29,289.62007415797814
2006-07-30,290.04644966351805
2006-07-31,290.4741233671305
2006-08-01,290.90307818726194
2006-08-02,291.33329704235877
2006-08-03,291.7647628508673
2006-08-04,292.1974585312342
2006-08-05,292.6313670019056
2006-08-06,293.06647118132804
2006-08-07,293.5027539879479
2006-08-08,293.9401983402116
2006-08-09,294.3787871565657
2006-08-10,294.81850335545636
2006-08-11,295.2593298553302
2006-08-12,295.7012495746335
2006-08-13,296.14424543181275
2006-08-14,296.58830034531434
2006-08-15,297.0333972335847
2006-08-16,297.4795190150702
2006-08-17,297.9266486082173
2006-08-18,298.37476893147243
2006-08-19,298.8238629032819
2006-08-20,299.2739134420923
2006-08-21,299.7249034663498
2006-08-22,300.1768158945011
2006-08-23,300.62963364499234
2006-08-24,301.0833396362701
2006-08-25,301.5379167867808
2006-08-26,301.9933480149707
2006-08-27,302.44961623928646
2006-08-28,302.90670437817425
2006-08-29,303.36459535008066
2006-08-30,303.823272073452
2006-08-31,304.2827174667347
2006-09-01,304.74291444837525
2006-09-02,305.20384593682
2006-09-03,305.6654948505153
2006-09-04,306.12784410790766
2006-09-05,306.5908766274435
2006-09-06,307.0545753275691
2006-09-07,307.5189231267311
2006-09-08,307.9839029433757
2006-09-09,308.44949769594945
2006-09-10,308.9156903028987
2006-09-11,309.38246368266994
2006-09-12,309.8498007537095
2006-09-13,310.31768443446373
2006-09-14,310.7860976433792
2006-09-15,311.25502329890224
2006-09-16,311.7244443194793
2006-09-17,312.19434362355673
2006-09-18,312.66470412958097
2006-09-19,313.1355087559985
2006-09-20,313.60674042125567
2006-09-21,314.0783820437989
2006-09-22,314.55041654207463
2006-09-23,315.02282683452927
2006-09-24,315.49559583960917
2006-09-25,315.9687064757609
2006-09-26,316.44214166143064
2006-09-27,316.91588431506494
2006-09-28,317.3899173551103
2006-09-29,317.86422370001293
2006-09-30,318.33878626821945
2006-10-01,318.8135879781761
2006-10-02,319.2886117483294
2006-10-03,319.7638404971257
2006-10-04,320.2392571430115
2006-10-05,320.71484460443315
2006-10-06,321.19058579983704
2006-10-07,321.6664636476697
2006-10-08,322.1424610663774
2006-10-09,322.61856097440665
2006-10-10,323.0947462902038
2006-10-11,323.5709999322153
2006-10-12,324.04730481888754
2006-10-13,324.523643868667
2006-10-14,325.0
2006-10-15,325.476356131333
2006-10-16,325.95269518111246
2006-10-17,326.42900006778467
2006-10-18,326.9052537097962
2006-10-19,327.38143902559335
2006-10-20,327.85753893362255
2006-10-21,328.3335363523303
2006-10-22,328.80941420016296
2006-10-23,329.28515539556685
2006-10-24,329.7607428569885
2006-10-25,330.2361595028743
2006-10-26,330.7113882516706
2006-10-27,331.1864120218239
2006-10-28,331.66121373178055
2006-10-29,332.135776299987
2006-10-30,332.6100826448897
2006-10-31,333.08411568493506
2006-11-01,333.55785833856936
2006-11-02,334.0312935242391
2006-11-03,334.50440416039083
2006-11-04,334.97717316547073
2006-11-05,335.44958345792537
2006-11-06,335.9216179562011
2006-11-07,336.3932595787443
2006-11-08,336.8644912440015
2006-11-09,337.33529587041903
2006-11-10,337.80565637644327
2006-11-11,338.2755556805207
2006-11-12,338.74497670109776
2006-11-13,339.2139023566208
2006-11-14,339.68231556553627
2006-11-15,340.1501992462905
2006-11-16,340.61753631733006
2006-11-17,341.0843096971013
2006-11-18,341.5505023040505
2006-11-19,342.0160970566243
2006-11-20,342.4810768732689
2006-11-21,342.9454246724309
2006-11-22,343.4091233725565
2006-11-23,343.87215589209234
2006-11-24,344.3345051494847
2006-11-25,344.79615406318
2006-11-26,345.25708555162475
2006-11-27,345.71728253326523
2006-11-28,346.176727926548
2006-11-29,346.63540464991934
2006-11-30,347.09329562182575
2006-12-01,347.55038376071354
2006-12-02,348.0066519850293
2006-12-03,348.4620832132192
2006-12-04,348.9166603637299
2006-12-05,349.37036635500766
2006-12-06,349.8231841054989
2006-12-07,350.2750965336502
2006-12-08,350.7260865579077
2006-12-09,351.17613709671804
2006-12-10,351.62523106852757
2006-12-11,352.0733513917827
2006-12-12,352.5204809849298
2006-12-13,352.9666027664153
2006-12-14,353.41169965468566
2006-12-15,353.85575456818725
2006-12-16,354.2987504253665
2006-12-17,354.7406701446698
2006-12-18,355.1814966445436
2006-12-19,355.6212128434343
2006-12-20,356.0598016597884
2006-12-21,356.4972460120521
2006-12-22,356.93352881867196
2006-12-23,357.3686329980944
2006-12-24,357.8025414687658
2006-12-25,358.2352371491327
2006-12-26,358.66670295764123
2006-12-27,359.096921812738
2006-12-28,359.5258766328695
2006-12-29,359.95355033648195
2006-12-30,360.37992584202186
2006-12-31,360.8049860679356
2007-01-01,361.2287139326697
2007-01-02,361.6510923546704
2007-01-03,362.0721042523843
2007-01-04,362.4917325442577
2007-01-05,362.90996014873696
2007-01-06,363.32676998426865
2007-01-07,363.74214496929915
2007-01-08,364.1560680222747
2007-01-09,364.5685220616419
2007-01-10,364.97949000584714
2007-01-11,365.3889547733367
2007-01-12,365.7968992825572
2007-01-13,366.20330645195486
2007-01-14,366.60815919997617
2007-01-15,367.01144044506765
2007-01-16,367.4131331056755
2007-01-17,367.8132201002464
2007-01-18,368.2116843472265
2007-01-19,368.60850876506237
2007-01-20,369.0036762722004
2007-01-21,369.39716978708697
2007-01-22,369.78897222816846
2007-01-23,370.17906651389137
2007-01-24,370.5674355627021
2007-01-25,370.954062293047
2007-01-26,371.33892962337256
2007-01-27,371.7220204721251
2007-01-28,372.1033177577512
2007-01-29,372.48280439869706
2007-01-30,372.8604633134093
2007-01-31,373.23627742033415
2007-02-01,373.6102296379181
2007-02-02,373.9823028846077
2007-02-03,374.3524800788491
2007-02-04,374.72074413908894
2007-02-05,375.0870779837735
2007-02-06,375.4514645313492
2007-02-07,375.8138867002626
2007-02-08,376.1743274089599
2007-02-09,376.53276957588764
2007-02-10,376.8891961194922
2007-02-11,377.24358995822007
2007-02-12,377.59593401051757
2007-02-13,377.94621119483116
2007-02-14,378.2944044296072
2007-02-15,378.6404966332922
2007-02-16,378.9844707243325
2007-02-17,379.3263096211745
2007-02-18,379.66599624226467
2007-02-19,380.00351350604933
2007-02-20,380.33884433097506
2007-02-21,380.6719716354881
2007-02-22,381.002878338035
2007-02-23,381.33154735706205
2007-02-24,381.6579616110157
2007-02-25,381.9821040183425
2007-02-26,382.30395749748874
2007-02-27,382.6235049669008
2007-02-28,382.94072934502515
2007-03-01,383.2556135503082
2007-03-02,383.56814050119635
2007-03-03,383.87829311613604
2007-03-04,384.18605431357366
2007-03-05,384.49140701195563
2007-03-06,384.7943341297284
2007-03-07,385.09481858533826
2007-03-08,385.3928432972318
2007-03-09,385.6883911838553
2007-03-10,385.9814451636553
2007-03-11,386.271988155078
2007-03-12,386.56000307657007
2007-03-13,386.84547284657776
2007-03-14,387.1283803835475
2007-03-15,387.40870860592577
2007-03-16,387.68644043215886
2007-03-17,387.9615587806934
2007-03-18,388.2340465699756
2007-03-19,388.50388671845195
2007-03-20,388.7710621445688
2007-03-21,389.03555576677275
2007-03-22,389.29735050350996
2007-03-23,389.556429273227
2007-03-24,389.81277499437033
2007-03-25,390.0663705853862
2007-03-26,390.31719896472123
2007-03-27,390.5652430508216
2007-03-28,390.81048576213385
2007-03-29,391.05291001710447
2007-03-30,391.29249873417973
2007-03-31,391.5292348318061
2007-04-01,391.76310122842995
2007-04-02,391.9940808424978
2007-04-03,392.22215659245603
2007-04-04,392.44731139675093
2007-04-05,392.66952817382906
2007-04-06,392.88878984213676
2007-04-07,393.1050793201205
2007-04-08,393.31837952622675
2007-04-09,393.5286733789017
2007-04-10,393.7359437965919
2007-04-11,393.94017369774383
2007-04-12,394.1413460008038
2007-04-13,394.33944362421835
2007-04-14,394.5344494864337
2007-04-15,394.72634650589634
2007-04-16,394.9151176010528
2007-04-17,395.1007456903494
2007-04-18,395.28321369223255
2007-04-19,395.46250452514863
2007-04-20,395.6386011075441
2007-04-21,395.8114863578655
2007-04-22,395.981143194559
2007-04-23,396.14755453607114
2007-04-24,396.31070330084833
2007-04-25,396.470572407337
2007-04-26,396.62714477398356
2007-04-27,396.7804033192343
2007-04-28,396.9303309615358
2007-04-29,397.0769106193344
2007-04-30,397.22012521107655
2007-05-01,397.3599576552087
2007-05-02,397.4963908701771
2007-05-03,397.6294077744283
2007-05-04,397.75899128640873
2007-05-05,397.88512432456474
2007-05-06,398.0077898073427
2007-05-07,398.1269706531891
2007-05-08,398.2426497805503
2007-05-09,398.3548101078729
2007-05-10,398.46343455360307
2007-05-11,398.5685060361873
2007-05-12,398.670007474072
2007-05-13,398.76792178570366
2007-05-14,398.8622318895287
2007-05-15,398.95292070399336
2007-05-16,399.0399711475442
2007-05-17,399.1233661386276
2007-05-18,399.20308859569
2007-05-19,399.2791214371778
2007-05-20,399.3514475815374
2007-05-21,399.42004994721515
2007-05-22,399.4849114526576
2007-05-23,399.5460150163111
2007-05-24,399.603343556622
2007-05-25,399.6568799920368
2007-05-26,399.70660724100185
2007-05-27,399.7525082219637
2007-05-28,399.7945658533686
2007-05-29,399.83276305366303
2007-05-30,399.8670827412934
2007-05-31,399.8975078347062
2007-06-01,399.92402125234764
2007-06-02,399.9466059126644
2007-06-03,399.9652447341026
2007-06-04,399.9799206351089
2007-06-05,399.99061653412963
2007-06-06,399.9973153496112
2007-06-07,400.0
2007-06-08,400.0
2007-06-09,400.0
2007-06-10,400.0
2007-06-11,400.0
2007-06-12,400.0
2007-06-13,400.0
2007-06-14,400.0
2007-06-15,450.0
2007-06-16,425.0
2007-06-17,400.0
2007-06-18,400.0
2007-06-19,350.0
2007-06-20,400.0
2007-06-21,400.0
2007-06-22,300.0
2007-06-23,350.0
2007-06-24,300.0
2007-06-25,400.0
2007-06-26,300.0
2007-06-27,300.0
2007-06-28,400.0
2007-06-29,400.0
2007-06-30,400.0
2007-07-01,400.0
2007-07-02,400.0
2007-07-03,400.0
2007-07-04,400.0
2007-07-05,400.0
2007-07-06,400.0
2007-07-07,400.0
2007-07-08,400.0
2007-07-09,400.0
2007-07-10,500.0
2007-07-11,450.0
2007-07-12,400.0
2007-07-13,450.0
2007-07-14,500.0
2007-07-15,500.0
2007-07-16,400.0
2007-07-17,400.0
2007-07-18,400.0
2007-07-19,400.0
2007-07-20,400.0
2007-07-21,300.0
2007-07-22,400.0
2007-07-23,350.0
2007-07-24,300.0
2007-07-25,300.0
2007-07-26,300.0
2007-07-27,350.0
2007-07-28,400.0
2007-07-29,400.0
2007-07-30,300.0
2007-07-31,300.0
2007-08-01,400.0
2007-08-02,400.0
2007-08-03,400.0
2007-08-04,300.0
2007-08-05,300.0
2007-08-06,300.0
2007-08-07,300.0
2007-08-08,304.36507782186885
2007-08-09,313.49206225749515
2007-08-10,325.0
2007-08-11,336.50793774250485
2007-08-12,345.63492217813115
2007-08-13,350.0
2007-08-14,350.0
2007-08-15,300.0
2007-08-16,300.0
2007-08-17,300.0
2007-08-18,300.0
2007-08-19,300.0
2007-08-20,300.0
2007-08-21,300.0
2007-08-22,300.0
2007-08-23,325.0
2007-08-24,350.0
2007-08-25,350.0
2007-08-26,350.0
2007-08-27,250.0
2007-08-28,250.0
2007-08-29,250.0
2007-08-30,250.0
2007-08-31,250.0
2007-09-01,250.0
2007-09-02,250.0
2007-09-03,250.0
2007-09-04,250.0
2007-09-05,250.0
2007-09-06,250.0
2007-09-07,250.0
2007-09-08,250.0
2007-09-09,250.0
2007-09-10,250.0
2007-09-11,250.0
2007-09-12,250.0
2007-09-13,250.0
2007-09-14,250.0
2007-09-15,250.0
2007-09-16,250.0
2007-09-17,250.0
2007-09-18,250.0
2007-09-19,250.0
2007-09-20,250.0
2007-09-21,250.0
2007-09-22,250.0
2007-09-23,250.0
2007-09-24,250.0
2007-09-25,250.0
2007-09-26,250.0
2007-09-27,250.0
2007-09-28,250.0
2007-09-29,250.0
2007-09-30,250.0
2007-10-01,250.0
2007-10-02,250.0
2007-10-03,250.0
2007-10-04,250.0
2007-10-05,250.0
2007-10-06,250.0
2007-10-07,250.0
2007-10-08,250.0
2007-10-09,250.0
2007-10-10,250.0
2007-10-11,250.0
2007-10-12,250.0
2007-10-13,250.0
2007-10-14,250.0
2007-10-15,250.0
2007-10-16,250.0
2007-10-17,250.0
2007-10-18,250.0
2007-10-19,250.0
2007-10-20,250.0
2007-10-21,250.0
2007-10-22,250.0
2007-10-23,250.0
2007-10-24,250.0
2007-10-25,250.0
2007-10-26,250.0
2007-10-27,250.0
2007-10-28,250.0
2007-10-29,250.0
2007-10-30,250.0
2007-10-31,250.0
2007-11-01,250.0
2007-11-02,250.0
2007-11-03,250.0
2007-11-04,250.0
2007-11-05,250.0
2007-11-06,250.0
2007-11-07,250.0
2007-11-08,250.0
2007-11-09,250.0
2007-11-10,250.0
2007-11-11,250.0
2007-11-12,250.0
2007-11-13,250.0
2007-11-14,250.0
2007-11-15,250.0
2007-11-16,250.0
2007-11-17,250.0
2007-11-18,250.0
2007-11-19,250.0
2007-11-20,250.0
2007-11-21,250.0
2007-11-22,250.0
2007-11-23,250.0
2007-11-24,250.0
2007-11-25,250.0
2007-11-26,250.0
2007-11-27,250.0
2007-11-28,250.0
2007-11-29,250.0
2007-11-30,250.0
2007-12-01,250.0
2007-12-02,250.0
2007-12-03,250.0
2007-12-04,250.0
2007-12-05,250.0
2007-12-06,250.0
2007-12-07,250.0
2007-12-08,250.0
2007-12-09,250.0
2007-12-10,250.0
2007-12-11,250.0
2007-12-12,250.0
2007-12-13,250.0
2007-12-14,250.0
2007-12-15,250.0
2007-12-16,250.0
2007-12-17,250.0
2007-12-18,250.0
2007-12-19,250.0
2007-12-20,250.0
2007-12-21,250.0
2007-12-22,250.0
2007-12-23,250.0
2007-12-24,250.0
2007-12-25,250.0
2007-12-26,250.0
2007-12-27,250.0
2007-12-28,250.0
2007-12-29,250.0
2007-12-30,250.0
2007-12-31,250.0
2008-01-01,250.0
2008-01-02,250.0
2008-01-03,250.0
2008-01-04,250.0
2008-01-05,250.0
2008-01-06,250.0
2008-01-07,250.0
2008-01-08,250.0
2008-01-09,250.0
2008-01-10,250.0
2008-01-11,250.0
2008-01-12,250.0
2008-01-13,250.0
2008-01-14,250.0
2008-01-15,250.0
2008-01-16,250.0
2008-01-17,250.0
2008-01-18,250.0
2008-01-19,250.0
2008-01-20,250.0
2008-01-21,250.0
2008-01-22,250.0
2008-01-23,251.21951201813164
2008-01-24,254.06698535747805
2008-01-25,258.4415581177264
2008-01-26,264.20454518336777
2008-01-27,271.15987449022714
2008-01-28,279.0209791676854
2008-01-29,287.35177918105273
2008-01-30,295.4545464462811
2008-01-31,302.13903887443183
2008-02-01,305.19480671276796
2008-02-02,300.0
2008-02-03,284.0909063131415
2008-02-04,266.06060783837864
2008-02-05,250.0
2008-02-06,235.84437085929895
2008-02-07,222.20309810338873
2008-02-08,209.13978494114926
2008-02-09,196.7289719556992
2008-02-10,185.05859374118805
2008-02-11,174.23312882359141
2008-02-12,164.37768239066844
2008-02-13,155.64334084299026
2008-02-14,148.21428569744896
2008-02-15,142.31738033380077
2008-02-16,138.2352940968858
2008-02-17,136.3247863022865
2008-02-18,137.04268290290378
2008-02-19,140.98360653254497
2008-02-20,148.93617018786782
2008-02-21,161.96911194549872
2008-02-22,181.56779659002441
2008-02-23,209.8591549164848
2008-02-24,250.0
2008-02-25,300.0
2008-02-26,324.44893578095497
2008-02-27,327.32447707325105
2008-02-28,322.54772538188973
2008-02-29,314.66232073582376
2008-03-01,305.59237741275865
2008-03-02,296.292451916903
2008-03-03,287.2899158508692
2008-03-04,278.8998785034486
2008-03-05,271.32221563097295
2008-03-06,264.6898323414574
2008-03-07,259.09454424871035
2008-03-08,254.60181745200472
2008-03-09,251.2595880965791
2008-03-10,249.1037617562703
2008-03-11,248.16176476562083
2008-03-12,248.4549076904112
2008-03-13,250.0
2008-03-14,252.92514510471418
2008-03-15,257.29308778869614
2008-03-16,263.01326997404374
2008-03-17,269.98527754764757
2008-03-18,278.0974619847716
2008-03-19,287.2253239955767
2008-03-20,297.22960983979743
2008-03-21,307.95405889951087
2008-03-22,319.22272562767273
2008-03-23,330.83677898970905
2008-03-24,342.5706564650055
2008-03-25,354.16741547042153
2008-03-26,365.333079770768
2008-03-27,375.72971790513793
2008-03-28,384.96690896563285
2008-03-29,392.5911396691633
2008-03-30,398.0725230581277
2008-03-31,400.78801480036867
2008-04-01,400.0
2008-04-02,395.757847898692
2008-04-03,388.83661207220166
2008-04-04,379.5093418683424
2008-04-05,368.0851059090364
2008-04-06,354.91513399046516
2008-04-07,340.400260114627
2008-04-08,325.0
2008-04-09,309.2436977305628
2008-04-10,293.7443135215155
2008-04-11,279.2156127108443
2008-04-12,266.49377681485635
2008-04-13,256.5648233352949
2008-04-14,250.59974127569595
2008-04-15,250.0
2008-04-16,254.60893830474146
2008-04-17,263.06306277899523
2008-04-18,275.0
2008-04-19,289.5348845622259
2008-04-20,303.78788135904557
2008-04-21,300.0
2008-04-22,250.0
2008-04-23,227.77777775555555
2008-04-24,250.0
2008-04-25,350.0
2008-04-26,325.0
2008-04-27,300.0
2008-04-28,300.0
2008-04-29,299.1327908574116
2008-04-30,297.1164014118307
2008-05-01,294.18604575013535
2008-05-02,290.5555548641977
2008-05-03,286.41975254991627
2008-05-04,281.95652140642727
2008-05-05,277.32860509077904
2008-05-06,272.6851852908093
2008-05-07,268.16326559933356
2008-05-08,263.88888932345674
2008-05-09,259.9782140222231
2008-05-10,256.53846205917154
2008-05-11,253.6687635451832
2008-05-12,251.46090562102654
2008-05-13,250.0
2008-05-14,250.0
2008-05-15,250.0
2008-05-16,250.0
2008-05-17,250.0
2008-05-18,250.0
2008-05-19,250.0
2008-05-20,250.0
2008-05-21,250.0
2008-05-22,250.0
2008-05-23,250.0
2008-05-24,350.0
2008-05-25,350.0
2008-05-26,450.0
2008-05-27,350.0
2008-05-28,250.0
2008-05-29,400.0
2008-05-30,250.0
2008-05-31,250.0
2008-06-01,250.0
2008-06-02,250.0
2008-06-03,250.0
2008-06-04,250.0
2008-06-05,250.0
2008-06-06,250.0
2008-06-07,250.0
2008-06-08,250.0
2008-06-09,250.0
2008-06-10,250.0
2008-06-11,244.26365541353968
2008-06-12,234.9269093794117
2008-06-13,230.0
2008-06-14,325.6930278604664
